버스정류장ARS번호,승하차총승객수,X좌표,Y좌표
23351,764,127.067276,37.48629897
23352,1686,127.0661422,37.48849543
23353,1239,127.0672967,37.48665083
23354,1806,127.066343,37.48849707
23355,376,127.0683897,37.48948469
23356,316,127.0684206,37.48942561
23357,192,127.0705611,37.49012612
23358,248,127.070533,37.49005516
23359,1160,127.0757447,37.49231796
23360,797,127.0720957,37.49219737
23361,293,127.0737925,37.48897455
23362,331,127.0743951,37.4884024
23363,378,127.0528614,37.48227641
23364,734,127.0544201,37.48019919
23365,138,127.0522873,37.47239223
23366,42,127.0624045,37.47782812
23367,161,127.0519815,37.47198704
23368,993,127.0506326,37.47183935
23369,2060,127.047859,37.47440407
23370,3414,127.045055,37.4771186
23371,243,127.0531236,37.48069354
23372,313,127.0493336,37.47905468
23373,760,127.0468403,37.47871788
23374,743,127.0451544,37.47839774
23375,1137,127.0451768,37.47833897
23376,915,127.0471983,37.4787144
23377,576,127.0494631,37.47900627
23378,313,127.0511492,37.47948085
23379,381,127.0529307,37.48051791
23380,789,127.0909919,37.48438155
23381,1530,127.0847589,37.48344961
23382,1241,127.079863,37.482744
23383,360,127.0820937,37.48292634
23384,899,127.085952,37.483484
23385,776,127.0937642,37.48427688
23386,386,127.0829077,37.48652368
23387,370,127.0825056,37.48704127
23388,172,127.083308,37.48512233
23389,1168,127.0874404,37.4903641
23392,421,127.0826682,37.48910439
23393,399,127.1138245,37.4782175
23394,378,127.1135641,37.47798361
23395,1509,127.0722868,37.49234249
23397,339,127.0788475,37.49332191
23398,125,127.0833167,37.49478905
23399,341,127.0865884,37.49387569
23400,1105,127.0875334,37.49197895
23401,227,127.1022591,37.48754689
23402,881,127.1005427,37.48815127
23403,565,127.1000246,37.48841254
23404,3305,127.1007586,37.48714359
23405,136,127.1080336,37.46912609
23406,482,127.0972204,37.48537242
23407,626,127.0975828,37.48530203
23408,7829,127.1018295,37.4868325
23409,1520,127.1019876,37.48699564
23410,2553,127.1027879,37.48756378
23411,144,127.1079345,37.46895775
23412,1034,127.1018398,37.46537659
23413,450,127.1003251,37.46537205
23414,146,127.1068449,37.4647728
23416,72,127.1099503,37.46475524
23417,74,127.1163096,37.46581087
23418,209,127.1211372,37.46797087
23419,219,127.1208064,37.46795042
23420,110,127.1188947,37.46696253
23421,237,127.109527,37.464872
23422,181,127.1085032,37.46569252
23423,672,127.1072023,37.47237876
23424,1129,127.1063639,37.47533451
23425,425,127.1049597,37.48198879
23426,379,127.1044939,37.48267121
23427,1121,127.106271,37.47514075
23428,554,127.1070388,37.47224746
23429,2798,127.0284994,37.52600991
23430,2245,127.0283686,37.52350859
23431,2029,127.0334295,37.50797292
23432,1613,127.0397718,37.52147547
23433,131,127.057798,37.47565603
23434,163,127.0985637,37.46565534
23435,711,127.0680058,37.50127031
23436,1084,127.0682658,37.50118193
23437,229,127.0949948,37.46501405
23438,1900,127.0637803,37.50728751
23439,171,127.0956402,37.46502827
23442,511,127.109816,37.47672824
23445,105,127.0579112,37.476596
23446,950,127.0972042,37.47309121
23447,1707,127.0916821,37.47033837
23448,1771,127.092351,37.47033209
23449,1303,127.0795578,37.48256739
23450,470,127.0890799,37.48396273
23453,896,127.0559478,37.50788524
23454,181,127.106655,37.46492508
23456,1952,127.0555989,37.49002357
23457,952,127.0635308,37.4801104
23458,41,127.0636212,37.4786675
23459,342,127.0561003,37.47861898
23462,403,127.0805663,37.49121418
23463,1098,127.1010814,37.47387813
23464,1209,127.1018076,37.47396505
23465,742,127.0933524,37.48452051
23466,447,127.0635817,37.48349877
23468,241,127.0554936,37.47439317
23469,281,127.0471955,37.49335993
23470,103,127.055526,37.47421498
23471,1120,127.0953982,37.47238613
23472,290,127.046842,37.49363877
23473,1392,127.0659851,37.50955991
23474,67,127.0619213,37.4872485
23475,40,127.0689231,37.48654517
23476,18,127.0722395,37.48691074
23477,12,127.0733931,37.48790816
23479,56,127.0654251,37.48894592
23480,567,127.0936549,37.4674634
23481,327,127.0413172,37.48897614
23482,808,127.0937662,37.46785024
23483,48,127.0592567,37.48616204
23484,43,127.0590419,37.48610517
23488,722,127.0411034,37.49155886
23489,372,127.081416,37.48937118
23491,32,127.0623828,37.48748845
23492,45,127.0722214,37.48696575
23493,11,127.0683599,37.48642823
23500,117,127.0719832,37.49720432
23501,112,127.0713341,37.49680846
23504,293,127.0411504,37.48690365
23505,243,127.0551116,37.48208982
23507,2786,127.0396473,37.52138237
23508,38,127.0729295,37.48756879
23509,1159,127.0657482,37.504366
23510,1070,127.0440701,37.49815838
23511,1539,127.0671134,37.50182456
23512,803,127.0396322,37.4948869
23513,563,127.0436281,37.4980614
23514,450,127.0575595,37.5072549
23515,220,127.0571023,37.4837027
23516,607,127.0550433,37.47696384
23517,471,127.0525776,37.475253
23518,413,127.0506155,37.47544384
23519,263,127.0488235,37.47715557
23520,72,127.0760078,37.498252
23521,76,127.0761601,37.49849368
23522,146,127.0550422,37.48193766
23523,479,127.0582694,37.50723782
23524,144,127.0477947,37.47879885
23525,275,127.0415393,37.49006245
23526,786,127.1072029,37.47593807
23527,240,127.1076654,37.47615629
23528,569,127.1104672,37.47682447
23529,124,127.041322,37.48695156
23530,1317,127.1048108,37.47523744
23531,1199,127.0158197,37.52428981
23532,13,127.0669451,37.51284548
23533,136,127.0623115,37.4777795
23536,87,127.0299808,37.51537386
23537,1663,127.1024789,37.46517099
23538,1220,127.1048922,37.47519317
23543,233,127.1061008,37.46482638
23544,3198,127.1024251,37.48664135
23545,218,127.0495377,37.47647183
23546,823,127.0836701,37.48426267
23552,97,127.0830368,37.48619798
23557,226,127.0476689,37.47825735
23558,853,127.0841985,37.48803191
23562,123,127.1044033,37.48822418
23564,419,127.0868465,37.48947595
23569,400,127.0878474,37.48845557
23572,628,127.0294161,37.49442502
23573,304,127.0435062,37.48248139
23575,200,127.0474594,37.51141817
23579,348,127.0815178,37.4894788
23586,636,127.0806566,37.49132573
23595,33,127.0652745,37.48880901
23597,465,127.0782775,37.4932873
23598,302,127.0503343,37.50043777
23600,509,127.0754048,37.49234269
23617,619,127.0295154,37.49421735
23629,122,127.1018383,37.46772583
23641,152,127.0263139,37.50097898
23697,588,127.0448402,37.49796953
23698,251,127.0454206,37.48433621
23720,219,127.0452788,37.48438127
23728,994,127.0796406,37.49324156
23731,255,127.0435956,37.48274577
23738,299,127.0460595,37.49405311
23741,1502,127.0638668,37.50788111
23749,1866,127.0460875,37.48517686
23756,270,127.0427474,37.49303916
23815,210,127.0826018,37.49185674
23818,1137,127.060728,37.512952
23819,263,127.0844004,37.49259231
23822,366,127.0862844,37.4932805
23823,344,127.0863494,37.49324399
23855,310,127.0648195,37.51508105
23856,280,127.0409157,37.48556136
23857,826,127.0666384,37.50190946
23858,131,127.0621324,37.5146268
23863,536,127.0538441,37.47603313
23866,157,127.0357603,37.49073866
23871,363,127.0997662,37.48862823
23872,996,127.0877735,37.49170703
23874,276,127.084149,37.49257161
23876,388,127.0449831,37.49819072
23877,141,127.0823946,37.49183549
23878,136,127.082768,37.48646188
23880,230,127.0835891,37.48398015
23883,292,127.0506805,37.50097852
23884,412,127.1078082,37.46512638
23893,34,127.1015957,37.46484497
23896,135,127.1043893,37.46912424
23911,986,127.0799595,37.49286244
23917,131,127.0804488,37.49147072
23918,4936,127.0368512,37.48501077
23920,4575,127.0362469,37.48474851
23921,1143,127.0365903,37.48479347
23922,226,127.0627742,37.50988152
23923,288,127.0625984,37.51019688
23924,252,127.0448081,37.49346465
23925,201,127.0466509,37.49465145
23933,12,127.1064001,37.47094558
23937,42,127.1061182,37.47103364
23938,101,127.1042165,37.4693027
23940,114,127.1016541,37.46769064
23941,266,127.0975776,37.46685487
23942,860,127.1009129,37.46681028
23943,284,127.1013639,37.46571194
23944,56,127.1029589,37.48775175
23946,159,127.0945213,37.46678287
23947,56,127.0943717,37.46673808
23948,154,127.0999985,37.46717322
23949,61,127.0968429,37.46734927
23950,47,127.1052651,37.48849841
23958,132,127.1037879,37.46304582
23960,168,127.0555188,37.50868119
23961,191,127.1034084,37.46067648
23962,292,127.1017302,37.46650387
23963,378,127.0890806,37.48137631
23964,207,127.0918949,37.48140513
23965,90,127.0945154,37.48212413
23967,74,127.1013528,37.46345013
23968,114,127.0943158,37.48206496
23969,176,127.0927603,37.48135026
23970,66,127.0896103,37.48182384
23971,130,127.0946356,37.48349624
23972,50,127.0947426,37.48349143
23981,579,127.0828619,37.48896788
23993,157,127.1015384,37.46460111
23994,1784,127.0876807,37.49065688
23995,711,127.1019004,37.46122681
24001,1139,127.0984499,37.51553932
24002,4744,127.0995557,37.51366813
24003,4608,127.1057662,37.506765
24004,4399,127.105198,37.5070736
24005,3146,127.1088655,37.50336388
24006,3015,127.1083293,37.50359405
24007,3704,127.1118578,37.50021978
24008,3365,127.1111665,37.50056042
24009,4336,127.1171666,37.49438544
24010,4210,127.1164858,37.49473513
24011,2634,127.1213046,37.48834723
24012,2355,127.120915,37.488671
24013,2864,127.1247015,37.48162043
24014,2701,127.1237338,37.48298885
24015,2339,127.1260836,37.47903007
24016,4087,127.125577,37.479461
24017,4716,127.1007214,37.51252076
24101,3645,127.122768,37.53714677
24102,135,127.1217129,37.53429301
24103,698,127.158121,37.49806077
24104,559,127.1580942,37.49817568
24105,404,127.1144865,37.53708991
24106,228,127.115813,37.53819387
24107,307,127.1169687,37.53915494
24108,1640,127.1218418,37.5390616
24109,2137,127.1207273,37.5312819
24110,1516,127.1180027,37.52657179
24111,289,127.1149385,37.52470562
24112,109,127.1128006,37.524787
24113,572,127.1098599,37.52480415
24114,1488,127.1072398,37.52685158
24115,1428,127.1075122,37.52707132
24116,415,127.1106204,37.53122961
24117,354,127.1416746,37.50011928
24118,339,127.1417633,37.50006724
24119,369,127.1124598,37.53087594
24120,392,127.1124595,37.53087573
24121,276,127.1154048,37.52670867
24122,305,127.151399,37.49429805
24123,1323,127.1147058,37.52100148
24124,433,127.1099014,37.51955541
24125,736,127.1058793,37.51893207
24126,293,127.1091715,37.51934976
24127,261,127.1130835,37.51837604
24128,1084,127.1095399,37.51651906
24129,691,127.1043228,37.51844121
24130,1331,127.1008911,37.51723465
24131,1055,127.1000981,37.51678898
24132,6473,127.1015209,37.51379767
24133,3845,127.0992097,37.51449911
24134,5243,127.1031312,37.51418511
24135,1032,127.104153,37.51467939
24136,1728,127.106958,37.514126
24137,470,127.0989697,37.51446994
24138,7354,127.097975,37.51283939
24139,1555,127.0939211,37.51216975
24140,209,127.0913222,37.51192448
24141,2064,127.0872743,37.51170372
24142,2967,127.0833909,37.5118776
24143,1839,127.0796923,37.51202716
24144,2378,127.0721337,37.51082611
24145,1619,127.0911771,37.51167916
24146,8671,127.0980896,37.5126356
24147,875,127.0929009,37.51131305
24148,494,127.0927996,37.51101129
24149,752,127.0920117,37.50888041
24150,509,127.091922,37.50904311
24152,1078,127.0902522,37.50763529
24153,731,127.094753,37.50702202
24154,4380,127.0727676,37.51065188
24155,924,127.078637,37.510251
24156,827,127.0770059,37.50498632
24157,3164,127.079557,37.511814
24158,5017,127.0845114,37.51163236
24159,516,127.0896757,37.50648916
24160,1312,127.0852016,37.50524883
24161,1190,127.0855654,37.50501218
24162,1391,127.0814862,37.50629442
24163,1594,127.0801297,37.50654164
24164,978,127.0789061,37.5098354
24165,911,127.077646,37.50528844
24166,2782,127.0890116,37.50404633
24167,2098,127.0897976,37.50397074
24168,2162,127.0947557,37.50269895
24169,2432,127.094634,37.50259923
24170,370,127.0970404,37.50464026
24171,822,127.0929822,37.5071611
24172,657,127.0896248,37.50617586
24173,755,127.087289,37.50344371
24174,264,127.0876472,37.50025171
24175,524,127.0908287,37.49918526
24176,357,127.0943922,37.49799097
24177,1183,127.096716,37.50015325
24178,1175,127.0984058,37.50258721
24179,1300,127.0985286,37.50247725
24180,1837,127.1052982,37.50448852
24181,1450,127.1055523,37.50441588
24183,475,127.0971397,37.50433213
24184,681,127.0968097,37.49971327
24185,688,127.1006851,37.4990395
24186,801,127.1004835,37.49891708
24187,879,127.1044861,37.50023341
24188,904,127.1039751,37.50001591
24189,719,127.1091423,37.5016134
24190,660,127.1086317,37.50150527
24191,801,127.1111003,37.50063162
24193,599,127.1094708,37.50692108
24194,612,127.1095866,37.50677928
24195,625,127.1111437,37.50882118
24196,522,127.1112856,37.50868361
24197,1122,127.1108333,37.51074434
24199,1230,127.1127523,37.50988519
24200,717,127.1138686,37.50388542
24201,984,127.1155123,37.50597278
24202,1207,127.1145571,37.50883623
24203,651,127.1127837,37.49922019
24204,323,127.1175062,37.49969962
24205,124,127.1223331,37.50326382
24206,2174,127.1204321,37.50616611
24207,730,127.1156408,37.5060319
24208,633,127.1137637,37.50371892
24209,690,127.1121668,37.50262988
24210,644,127.1142495,37.51385728
24211,382,127.1151305,37.51492845
24212,711,127.1129589,37.51181803
24213,624,127.1131566,37.51178934
24214,1462,127.1116256,37.51060053
24215,2850,127.107584,37.51311448
24216,1107,127.1095157,37.51636208
24217,369,127.1192065,37.51501504
24218,536,127.1194302,37.51231397
24219,509,127.1181549,37.51030201
24220,1016,127.113856,37.50943717
24221,588,127.1216551,37.5141415
24222,384,127.1250286,37.51282385
24223,319,127.1257097,37.50837985
24224,1792,127.1215579,37.50585187
24225,642,127.1178035,37.50960692
24226,272,127.1191077,37.51167768
24227,283,127.1216489,37.51153794
24228,421,127.1215714,37.51131322
24229,411,127.1242873,37.50926522
24230,453,127.1239638,37.50948547
24231,1251,127.1149841,37.52097745
24232,2145,127.118415,37.52678294
24233,237,127.1193267,37.51534695
24234,11,127.1315053,37.52237662
24235,216,127.139639,37.51873088
24236,77,127.1428615,37.51731879
24237,106,127.1418619,37.5124647
24239,400,127.1263335,37.51265912
24240,245,127.1219645,37.51439214
24241,453,127.1144543,37.51705201
24242,256,127.1332156,37.51962482
24243,465,127.1327847,37.51934468
24244,2185,127.1310205,37.5166673
24245,1871,127.131161,37.51645666
24246,99,127.1287349,37.51317365
24247,885,127.1290258,37.513263
24248,813,127.1264105,37.50905771
24249,3448,127.1264248,37.50328707
24250,1069,127.1330681,37.49911915
24251,1402,127.1359027,37.49761154
24252,1544,127.1383168,37.49630838
24253,364,127.140681,37.49808587
24254,1085,127.1401465,37.50248662
24255,1043,127.1400999,37.50242146
24256,119,127.1375872,37.50374871
24257,260,127.1374155,37.50386961
24258,351,127.135464,37.50447692
24259,533,127.1341469,37.50499284
24260,180,127.1348086,37.50497518
24261,504,127.1350583,37.5057055
24262,417,127.1311142,37.50608971
24263,469,127.1310089,37.5062667
24264,678,127.1278051,37.50788463
24265,989,127.127964,37.50771115
24266,723,127.1358633,37.49997093
24267,727,127.1359274,37.49984707
24268,600,127.1378902,37.502744
24269,378,127.1380036,37.50266402
24270,1075,127.1426571,37.49404306
24271,927,127.142449,37.49396886
24272,368,127.1434495,37.49078434
24273,438,127.1448336,37.49429206
24274,405,127.1407576,37.49800259
24275,926,127.1434501,37.4904957
24276,852,127.1461266,37.49292198
24277,579,127.1456871,37.49303476
24278,367,127.1489238,37.49293822
24279,308,127.1527213,37.49272597
24280,134,127.154306,37.49188963
24281,422,127.1350166,37.50536668
24282,216,127.1498831,37.49563713
24283,480,127.1479473,37.49698024
24284,477,127.1448648,37.49407715
24285,263,127.149882,37.4957099
24286,371,127.1521993,37.49343743
24287,303,127.1541256,37.49222313
24288,231,127.1571616,37.49096712
24289,349,127.1565542,37.49188285
24290,409,127.1568607,37.49163344
24291,594,127.1557189,37.49394269
24292,595,127.1555992,37.49394239
24293,618,127.1541156,37.49706135
24294,635,127.1541513,37.49792762
24295,1151,127.1515698,37.49991657
24296,1376,127.1518828,37.49984628
24297,569,127.1484399,37.50124744
24298,438,127.1498166,37.5009937
24299,1573,127.1467901,37.49861831
24300,1268,127.1469858,37.49873422
24301,1626,127.1438969,37.49973637
24302,2050,127.1441968,37.49963389
24303,423,127.1480228,37.49702568
24305,183,127.1269612,37.47233232
24307,174,127.1265453,37.48165684
24308,303,127.1265973,37.48005271
24309,571,127.1267304,37.48006073
24310,404,127.1262622,37.48366606
24311,209,127.1290044,37.48671365
24312,428,127.1317401,37.48887939
24313,376,127.1342949,37.49108173
24314,595,127.1358816,37.49244752
24315,221,127.1314438,37.48535009
24316,307,127.1316868,37.48539405
24317,212,127.1288501,37.48298317
